0.60853,0.26582,0.44389,0.90547,0.33691,0.2552,0.62814,0.79551,0.40053,0.83339,0.19856,0.26068,0.50915,0.94022,0.64703,0.17806,0.37224,0.78503,0.47803,0.16443,0.77424
0.55782,0.26057,0.45746,0.94618,0.33423,0.23067,0.62159,0.80581,0.3902,0.86484,0.15392,0.28983,0.50542,0.8391,0.6701,0.23233,0.37101,0.79348,0.51941,0.17056,0.74412
0.54511,0.2657,0.4666,0.94047,0.42469,0.25843,0.48523,0.80383,0.36458,0.8175,0.17299,0.24773,0.64762,0.90782,0.67527,0.28799,0.34894,0.73899,0.44427,0.17912,0.75601
0.37704,0.23321,0.50205,0.90428,0.33461,0.21404,0.48989,0.77001,0.3502,0.83851,0.26966,0.16988,0.41844,0.77489,0.6664,0.27971,0.3316,0.67091,0.51269,0.17398,0.73987
0.45194,0.21064,0.51818,0.89192,0.32335,0.231,0.4653,0.79936,0.39881,0.81463,0.1949,0.25543,0.46278,0.78539,0.65925,0.25041,0.31632,0.81901,0.51827,0.14616,0.70209
0.45762,0.201,0.44044,0.87711,0.31594,0.19042,0.46541,0.82499,0.48399,0.83045,0.17196,0.20396,0.30566,0.78236,0.64621,0.15942,0.26039,0.6907,0.49653,0.16449,0.78534
0.37809,0.24124,0.4359,0.88088,0.30642,0.21593,0.46496,0.75466,0.32645,0.7565,0.13012,0.25078,0.60179,0.80337,0.63241,0.14542,0.29403,0.81886,0.46572,0.17466,0.7192
0.41711,0.25895,0.46203,0.86844,0.42935,0.19531,0.4397,0.77031,0.36722,0.78867,0.058202,0.18008,0.25089,0.74462,0.58761,0.24616,0.27692,0.69238,0.49125,0.15239,0.66171
0.36611,0.17449,0.4254,0.90344,0.2716,0.20873,0.39765,0.78971,0.3437,0.79316,0.098138,0.15221,0.23363,0.76932,0.61077,0.16069,0.26126,0.68603,0.43252,0.13017,0.70247
0.33909,0.111,0.41196,0.88828,0.59134,0.21751,0.36244,0.78241,0.36501,0.77093,0.10326,0.16417,0.2768,0.71844,0.60915,0.084998,0.31187,0.65624,0.47927,0.096326,0.72063
0.45147,0.12042,0.39903,0.8511,0.31599,0.2119,0.38905,0.84442,0.33071,0.76038,0.098141,0.15128,0.25886,0.73822,0.5909,0,0.28061,0.67982,0.4403,0.15956,0.67433
